1074,839,1185,0.000290
1075,839,591,0.000232
705,885,547,0.000881
1063,958,828,0.000612
1221,958,1211,0.000366
859,551,667,0.000644
1547,786,1205,0.000537
1231,967,1058,0.000896
1405,1101,953,0.000476
1597,1239,1093,0.000867
722,573,562,0.001180
736,573,568,0.000654
841,562,654,0.001162
761,563,591,0.000081
725,777,564,0.003107
1168,913,796,0.001014
1169,913,702,0.000666
731,732,569,0.000995
940,732,996,0.000837
1124,569,878,0.001857
1053,821,1045,0.000581
1240,821,974,0.000574
833,574,645,0.002255
738,1009,575,0.000687
1279,1009,1113,0.000117
1321,575,1038,0.000530
1058,824,970,0.000275
745,980,581,0.000367
1248,980,616,0.000904
1486,1161,1084,0.000258
753,1063,587,0.000977
1351,1063,1083,0.000782
1540,912,1198,0.000887
1556,1212,903,0.001474
1094,1056,857,0.000410
1189,1127,931,0.003730
1442,1127,936,0.000072
1463,1143,1154,0.001129
772,1191,598,0.001345
872,1191,679,0.000491
1473,602,1152,0.000106
898,702,765,0.001022
1419,1111,781,0.001556
784,804,650,0.001998
1030,804,1118,0.000996
963,751,1087,0.001562
1113,871,931,0.005089
936,877,730,0.000209
813,1200,629,0.001178
814,1152,630,0.000490
981,630,762,0.001485
1024,801,1195,0.002353
1025,801,1037,0.000644
1318,801,1037,0.000644
816,740,632,0.000847
1019,924,793,0.001232
1183,924,919,0.001277
821,1235,638,0.000137
827,723,641,0.000535
1480,723,1157,0.000535
838,757,652,0.000163
1403,652,1099,0.000096
1383,1086,1066,0.000977
1384,1086,857,0.001072
1259,658,991,0.000819
1346,658,1058,0.000118
1428,812,1118,0.010082
1474,669,1153,0.000988
862,1182,670,0.000852
1316,1036,787,0.000072
1317,1036,752,0.000633
925,676,722,0.001333
1577,1225,826,0.000579
1152,901,710,0.000898
1265,1153,995,0.000083
1133,884,840,0.007698
887,1174,692,0.000095
1009,692,784,0.000346
1304,692,1026,0.000370
969,697,754,0.002202
1135,710,886,0.000170
1509,711,1177,0.002044
1260,992,1060,0.001434
1261,992,822,0.000704
1495,860,1167,0.000391
1170,727,914,0.000918
932,1147,728,0.000242
1126,1147,880,0.000413
1468,1147,728,0.000242
934,762,729,0.001886
1395,762,1093,0.000223
938,898,731,0.000175
1491,731,1164,0.001166
1574,1223,1099,0.000641
1560,1216,892,0.000079
965,787,752,0.000651
1012,787,758,0.003248
1222,761,959,0.000298
983,942,763,0.001703
1004,1062,781,0.000334
1303,784,1026,0.000134
1014,788,1113,0.000872
1238,788,973,0.001490
1068,791,833,0.002180
1021,990,796,0.000651
1116,990,873,0.000527
1045,1195,817,0.001014
1534,1195,1069,0.001524
1249,803,981,0.000243
1065,830,995,0.000080
1120,817,875,0.000275
1052,820,1032,0.000473
1216,820,954,0.000450
1055,962,822,0.000288
1312,971,1033,0.000049
1571,826,1221,0.001730
1373,828,1078,0.000117
1524,836,1186,0.002523
1522,1185,861,0.000104
1085,1057,849,0.000188
1087,1137,851,0.000032
1426,851,1117,0.000062
1100,1213,861,0.000183
1190,932,1178,0.000172
1254,986,1221,0.000057
1119,1014,875,0.000767
1285,1014,1094,0.001215
1242,897,977,0.000202
1158,1141,907,0.000033
1176,1103,919,0.000337
1510,1178,1222,0.000175
1290,1016,1078,0.000125
1292,1214,1017,0.001061
1215,1157,953,0.000769
1570,959,1221,0.000160
1402,969,1099,0.000729
1252,1139,984,0.000036
1258,984,991,0.000300
1365,1055,1073,0.000905
1349,1093,1061,0.001424
1539,1073,1198,0.001939
